file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,rating-badge,link,x-ray-badge,uhd-badge,hdr-badge
1840_Geetha.html,"Set against the backdrop of the Gokak Chaluvali (the language rights agitation in the 1980s in Karnataka), this movie tells the story of Akash and Geetha whose paths keep crossing as they bump into each other at different stages of their lives.","International,Drama,Romance",Rated 3.2 out of 5 stars by 12 Amazon customers.,12,1,IMDb 5.9,2 h 28 min,2019,PG-13,/gp/video/detail/B07Z9WV1VC/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1841_DSP_DEV.html,DSP Dev is a corrupt officer who enjoys all the perks of being an immoral and unethical police officer. His world is shaken when he discovers the mystery behind his father's death and the culprits behind it. The film also revolves around the drug mafia prevalent in the state of Punjab and how politics is entangled in the whole business.,"International,Action",Rated 2.9 out of 5 stars by 4 Amazon customers.,4,1,IMDb 6.1,2 h 21 min,2019,13+,/gp/video/detail/B08KWQCDKY/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1846_Sketchy_Behaviour.html,"Sketchy Behaviour is an absurd sketch comedy show filmed live in Mumbai. Described as hilarious, complex, stupid, irritating(and 'sardonic' by one lady in Goa) the show is familiar, bizarre and hysterically funny. Featuring six very silly live sketches, stitched together by a much sillier story and bookended by an extremely silly opening and closing, Sketchy Behaviour is truly a work of something.","Comedy,Arts, Entertainment, and Culture",Rated 4.1 out of 5 stars by 50 Amazon customers.,50,1,IMDb 7.4,1 h 3 min,2019,PG-13,/gp/video/detail/B07ND1M1R1/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1850_Gaadi_Tera_Bhai_Chalayega.html,"Nishant Tanwar is back after the success of his previous special ""Dilli se hun B***D"". This time he talks about his dreams, aspirations, hopes, and struggles. Join us as Nishant takes us through his journey from being an underdog to becoming one of India's most beloved stand-up comedians. So hop on and wear your seatbelt because ""Gaadi Tera Bhai Chalayega"".",Comedy,Rated 3.3 out of 5 stars by 13 Amazon customers.,13,1,IMDb 6.9,1 h 1 min,2019,PG-13,/gp/video/detail/B081LPYDQ3/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1852_Wonder_Menon.html,"In her first special Wonder Menon, Anu Menon talks about her Gujju husband, her Malayali parents, the mayhem of marriage, motherhood and her traumatic travels.","Arts, Entertainment, and Culture",Rated 3.7 out of 5 stars by 26 Amazon customers.,26,1,IMDb 5.9,1 h 9 min,2019,16+,/gp/video/detail/B08KWQC81P/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1853_Improv_All_Stars__Games_Night.html,"The Improv All Stars Games Night is an improvised show where 2 teams compete in a fun, games night styled Improv battle. Everything is made up on the spot based on suggestions the audience gives them. There are 10 games, 5 rounds, 2 teams but everyone's a winner! Featuring Biswa Kalyan Rath, Rahul Subrmanian, Aadar Malik, Jahnvi Dave, Radhika Vaz, Danish Sait and hosted by Kaneez Surka.","Comedy,Arts, Entertainment, and Culture",Rated 3.9 out of 5 stars by 14 Amazon customers.,14,1,IMDb 7.2,1 h 9 min,2018,R,/gp/video/detail/B07GZ6MDYP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1870_Girlz.html,"An 18 year teenager Mati, wants to live a bold life like many other girls. Her mother realizes this & imposes restrictions on her. She feels dejected and thinks her life has become boring and worthless. She embarks on a solo trip to Goa & makes friends with two more young girls of her age, who comes from different family backgrounds.","Comedy,Drama",Rated 3 out of 5 stars by 2 Amazon customers.,2,1,IMDb 3.8,2 h 14 min,2019,18+,/gp/video/detail/B08KWQ5G56/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1876_The_Divorce_Party.html,A recent divorcee hires his former wedding planner to throw a divorce party to celebrate his newfound singledom.,"Comedy,Romance",Rated 3.6 out of 5 stars by 63 Amazon customers.,63,1,IMDb 5.1,1 h 33 min,2019,16+,/gp/video/detail/B07LC4SPBC/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1878_Dont_Open_Your_Eyes.html,"An apathetic home hospice nurse discovers that he shares a sinister connection with the mysterious old woman in his care. With this new knowledge, he is forced to confront a darkness he could never have imagined.","Suspense,Horror",Rated 3.3 out of 5 stars by 23 Amazon customers.,23,1,IMDb 3.3,1 h 26 min,2018,18+,/gp/video/detail/B07H4S5FRC/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1879_Translated.html,A man in ancient Rome is translated to 21st Century Oregon claiming to be the Apostle Paul! TV-PG-L,Drama,Rated 4 out of 5 stars by 152 Amazon customers.,152,1,IMDb 6.5,1 h 57 min,2018,13+,/gp/video/detail/B092PH166N/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1881_Lost__Found.html,Lost & Found' is a film with 7 interconnecting stories set in and around a lost & found office of an Irish train station.  All segments are inspired by true stories and share a theme of something lost or found.,"Comedy,Drama",Rated 3.2 out of 5 stars by 33 Amazon customers.,33,1,IMDb 5.5,1 h 31 min,2019,16+,/gp/video/detail/B07NVX2V83/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1882_Interpreters.html,An unusual perpetrator using advanced technology murders the inhabitants of Sullen Community. When a former black operator and CID Agent investigates with the local police force they uncover a darker and more dangerous threat than anyone anticipated.,"Suspense,Science Fiction",Rated 2.9 out of 5 stars by 286 Amazon customers.,286,1,IMDb 3.9,1 h 59 min,2019,16+,/gp/video/detail/B0876M8QND/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1891_Bodysnatch.html,"Returning to his hometown to reconnect with his best friend and the girl that got away, Steve, a recent college graduate, finds himself faced with a problem that's literally out of this world: an invasive race of alien body snatchers.","Science Fiction,Suspense",Rated 3.4 out of 5 stars by 22 Amazon customers.,22,1,IMDb 3.2,1 h 21 min,2018,16+,/gp/video/detail/B07CG7DGP3/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1924_Pearl.html,"Life has been rough for Travis. Getting out of rehab, losing his girlfriend, and the death of his mother. Travis is determined to stay on the right path of sobriety. That is, until he meets Pearl. He becomes enamored by her, allowing bad decisions to enter back into his life. Can Travis stay on the right path, or will his new girl friend become a bigger problem than his past addiction.","Suspense,Drama,Action",Rated 4.1 out of 5 stars by 239 Amazon customers.,239,1,IMDb 4.7,1 h 1 min,2018,18+,/gp/video/detail/B07KTJNSWB/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1933_Wheeler.html,"Wheeler is a ""documentary"" following Texas native Wheeler Bryson on the journey he takes to Nashville to chase a dream: Making it in Country Music.","Drama,Arts, Entertainment, and Culture",Rated 4.2 out of 5 stars by 180 Amazon customers.,180,1,IMDb 5.9,1 h 40 min,2017,PG,/gp/video/detail/B08X9W9M66/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1942_Pune_52.html,"Amar Apte is a private detective based in Pune, circa 1990s. Amar spends his days snooping on cheating wives while his own wife is not too pleased, being married to an unsuccessful man. Enter Neha, a beautiful and mysterious femme fatale. As Amar works on her case, he is drawn into a mystery beyond what he bargained for.","Suspense,Drama",Rated 3 out of 5 stars by 1 Amazon customers.,1,1,IMDb 6.9,2 h 1 min,2013,16+,/gp/video/detail/B09HXL4SZD/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1971_Arent_You_Embarrassed.html,"Sebastian Maniscalco returns home to Chicago to perform in front of a live, sold-out audience and asks ""Aren't You Embarrassed?"" With his inimitable delivery, he skewers modern-day society through the lens of his old-world Italian-American upbringing. No topic is off-limits - but perhaps we all should be just a little embarrassed.","Arts, Entertainment, and Culture",Rated 4.7 out of 5 stars by 1667 Amazon customers.,"1,667",1,IMDb 7.8,1 h 2 min,2014,R,/gp/video/detail/B07Y8SRNX5/ref=atv_dp_atf_prime_sd_mv_resume_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1974_Fun_Size.html,"Brad Williams possesses something that everyone can agree is funny: a disability. Brad is a dwarf and his inimitable take on disability, relationships, sex and race with perfect timing and explosive delivery proves that you can in fact overcome any shortcomings... pun intended. Copyright 2013 Laugh Out Loud Comedy, Inc. distributed by lolflix, Inc. filmed during the Laugh Out Loud Comedy Festival.","Arts, Entertainment, and Culture",Rated 4.6 out of 5 stars by 289 Amazon customers.,289,1,IMDb 8.0,60min,2015,16+,/gp/video/detail/B06XT7G12T/ref=atv_dp_atf_prime_sd_mv_resume_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1980_Black_Water.html,A deep-cover operative (Van Damme) imprisoned on a CIA submarine teams with a fellow prisoner (Lundgren) for an electrifying fight to escape in this action-powered thriller.,"Suspense,Drama",Rated 4 out of 5 stars by 703 Amazon customers.,703,1,IMDb 4.7,1 h 44 min,2018,R,/gp/video/detail/B07DV4V2W4/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1_Rio.html,"RIO is an animated feature from the makers of the Ice Age films. Set in the magnificent city of Rio de Janeiro and the lush rain forest of Brazil, this comedy-adventure centers on Blu, a rare macaw who thinks he is the last of his kind.","Animation,Comedy",Rated 4.8 out of 5 stars by 20015 Amazon customers.,"20,015",1,IMDb 6.9,1 h 35 min,2011,G,/gp/video/detail/B009YMNVMO/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2000_Christmas_Staycation.html,Another feel good Christmas movie with a cute puppy and a happy ending? NOT! Christmas Staycation is a hilarious and highly relatable Christmas comedy for adults.,Comedy,Rated 2.8 out of 5 stars by 16 Amazon customers.,16,1,IMDb 4.9,1 h 29 min,2015,13+,/gp/video/detail/B09JWL12YS/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2028_SANDPAPER.html,"Eager to add value to her property before selling it, newly-divorced Kate hires an amiable but eccentric local carpenter named Howard to build her a new deck.  It soon becomes clear that Howard's eccentricities mask a complex and devious personality that threatens to upturn Kates whole life, locking the pair in a battle of wills that may cost both of them their sanity. Inspired by a true story.",Suspense,Rated 3.1 out of 5 stars by 63 Amazon customers.,63,1,IMDb 5.2,1 h 11 min,2018,16+,/gp/video/detail/B08XYDGZGZ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2037_Jackpot_Telugu.html,Two smart con-women and a bunch of quirky gangsters are pitted against each other while in pursuit of a mythical vessel fabled for its powers.,"Comedy,Action,International",Rated 3.1 out of 5 stars by 32 Amazon customers.,32,1,IMDb 5.2,2 h 9 min,2019,ALL,/gp/video/detail/B08KWPRTV2/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2038_Airaa_Tamil.html,"Yamuna is on holiday at her grandma's village bungalow when she strikes upon the genius idea of shooting and uploading real-ghost videos. While shooting, Yamuna chances upon real ghost experiences, incident that test her belief system and rational thinking.","Horror,Drama",Rated 2.8 out of 5 stars by 6 Amazon customers.,6,1,IMDb 4.7,2 h 17 min,2019,13+,/gp/video/detail/B07QFY3GLP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2043_Yatra_Malayalam.html,An Indian politician takes up a decision to go on a 900-mile walking tour as a part of his election campaign. Yatra is an emotional tribute to the former Chief Minister of Andhra Pradesh Y. S. Rajasekhara Reddy.,"Drama,Historical,International",Rated 4 out of 5 stars by 135 Amazon customers.,135,1,IMDb 7.7,2 h 5 min,2019,16+,/gp/video/detail/B08KWQPYBV/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2047_Sakka_Podu_Podu_Raja.html,A happy-go-lucky-guy falls in love with the sister of a ruthless gangster. How does the former convince his lover's brother is the rest of the movie.,"Action,International",Rated 1.8 out of 5 stars by 6 Amazon customers.,6,1,IMDb 4.3,2 h 4 min,2017,13+,/gp/video/detail/B08KWNN1NB/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2053_Unposted__English_Dubbed.html,"[Dubbed in English. Original Version also available - search: Chiara Unposted Subbed] Chiara Ferragni, the first fashion influencer in the world, reveals how the digital revolution has disrupted the worlds of business, communication, fashion, and culture, through a portrait in which she's the protagonist - both as a woman and as digital entrepreneur.",Documentary,Rated 4.2 out of 5 stars by 77 Amazon customers.,77,1,IMDb 4.2,1 h 28 min,2019,16+,/gp/video/detail/B08226QZ5C/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
2069_Dont_Tell_Amma.html,"Don't Tell Amma is stand up comedian, Sumukhi Suresh's first stand up special. She talks about growing up poor in Nagpur but with rich people resume, the truth about Nutella - Khichdi and most importantly about her wildcat Amma. She has no plans to tell her Amma about this show and you better not either! But do me a favor and tell your Amma about the show or better, make her watch it!",Comedy,Rated 3 out of 5 stars by 46 Amazon customers.,46,1,IMDb 5.3,1 h 4 min,2019,18+,/gp/video/detail/B0829R7B84/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2084_Love_Gilda.html,"Love, Gilda is a unique window into the world of Gilda Radner. Director Lisa D'Apolito unearthed a collection of diaries and personal audio and videotapes documenting her childhood, comedy career, relationships and, her struggles with cancer.",Documentary,Rated 4.6 out of 5 stars by 431 Amazon customers.,431,1,IMDb 7.4,1 h 26 min,2018,16+,/gp/video/detail/B07HKRK636/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2094_Happy_Happy_English_Subtitled.html,Family is the most important thing in the world to Kaja. She is an eternal optimist in spite of living with a man who would rather go hunting with the boys.,"Comedy,Drama",Rated 4.1 out of 5 stars by 19 Amazon customers.,19,1,IMDb 6.5,1 h 28 min,2011,18+,/gp/video/detail/B01DBA6XKQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3EAAAAA2wr0?autoplay=1&t=0,X-Ray,,
20_The_Imitation_Game.html,"Benedict Cumberbatch shines as real-life war hero and pioneer of modern-day computing, Alan Turing, who saved millions of lives by cracking Germany's so-called unbreakable code during WWII.","Suspense,Historical",Rated 4.7 out of 5 stars by 15199 Amazon customers.,"15,199",1,IMDb 8.0,1 h 53 min,2014,PG-13,/gp/video/detail/B00R7FRTWI/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2104_The_Kingsbury_Run.html,"A private investigator, Camila Ramsay, enlists Leo Zhukov, a true crime author and former cop, to investigate a killer basing a horrific crime spree on the Mad Butcher of Kingsbury Run.","Horror,Drama",Rated 1.9 out of 5 stars by 4 Amazon customers.,4,1,IMDb 5.2,2 h 5 min,2018,16+,/gp/video/detail/B09FX555YW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2180_Hunky_Dory.html,"In the heat of the summer of 1976, drama teacher Vivienne fights sweltering heat and general teenage apathy to put on an end-of-term version of Shakespeare's The Tempest.","Comedy,Drama",Rated 4 out of 5 stars by 266 Amazon customers.,266,1,IMDb 6.2,1 h 49 min,2013,16+,/gp/video/detail/B00BDAHFR2/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
225_Haq_Se_Single.html,"In Haq Se Single, Zakir's narrative takes you through his own journey of becoming the ultimate #SakhtLaunda. The guy who's survived rejection, love, heart breaks and adulthood - who's single and proud of it!","Comedy,Arts, Entertainment, and Culture",Rated 4.6 out of 5 stars by 142 Amazon customers.,142,1,IMDb 8.5,1 h 32 min,2017,R,/gp/video/detail/B073W159N1/ref=atv_dp_atf_prime_sd_mv_resume_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2264_3_Idiotas_English_Subtitled.html,"Martha Higareda shines in this laugh-out-loud comedy about two nerdy friends who set out to find their long-lost pal, Pancho, and reunite him with the love of his life (Higareda).",Comedy,Rated 4.4 out of 5 stars by 199 Amazon customers.,199,1,IMDb 4.3,1 h 46 min,2017,PG-13,/gp/video/detail/B075QXPKGP/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2273_Saaho_Kannada.html,"After many innocents become scapegoats in a mind boggling robbery, an undercover super cop is summoned to the city. While the investigation progresses, dark secrets about one of the biggest mafias of the world surfaces but with a bundle of mysteries attached.","Suspense,International",Rated 3.4 out of 5 stars by 8 Amazon customers.,8,1,IMDb 5.0,2 h 49 min,2019,13+,/gp/video/detail/B08KWLPKXP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2276_Sye_Raa_Narasimha_Reddy_Kannada.html,"This film is about the first revolt of any kind (1847) against the British Raj in India anchored by Uyyalawada Narasimha Reddy aka Lion of Renadu (A region in Rayalaseema- Andhra Pradesh), nickname with which he was fondly called by his followers.","Drama,Historical",Rated 3.9 out of 5 stars by 268 Amazon customers.,268,1,IMDb 7.2,2 h 49 min,2019,13+,/gp/video/detail/B08KWR41PK/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
2278_Chikati_Gadilo_Chithakotudu.html,The story revolves around two young couples stuck in a haunted house with a sexually deprived ghost which is desperate to sleep with the two virgin heroes.,"Comedy,International",Rated 3 out of 5 stars by 5 Amazon customers.,5,1,IMDb 4.8,1 h 46 min,2019,18+,/gp/video/detail/B08KWQ4JL5/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2279_Yatra_Tamil.html,An Indian politician takes up a decision to go on a 900-mile walking tour as a part of his election campaign. Yatra is an emotional tribute to the former Chief Minister of Andhra Pradesh Y. S. Rajasekhara Reddy.,"Drama,Historical,International",Rated 4 out of 5 stars by 135 Amazon customers.,135,1,IMDb 7.7,2 h 5 min,2019,7+,/gp/video/detail/B08KWQHP7Y/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2282_Peranbu_Malayalam.html,A story about a father who tries to understand the struggles of his disabled daughter Paapa. The plot highlights the journey of how he becomes a better man while he comes to terms with his child and her special needs.,Drama,Rated 4.9 out of 5 stars by 37 Amazon customers.,37,1,IMDb 8.7,2 h 24 min,2019,13+,/gp/video/detail/B07NL9Z2QF/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2285_Gantumoote.html,"A relatable, realistic tale of a sixteen-year-old girl and her subtle journey from the life that she thinks exists just like in the movies to the actual life that unravels to her. A story of struggles in understanding herself, the changing world, educational pressures, bullying, competition over marks - all of it wrapped up in transcending journey of first love.",Drama,Rated 4.6 out of 5 stars by 55 Amazon customers.,55,1,IMDb 8.1,1 h 55 min,2019,16+,/gp/video/detail/B081QJJB6Z/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2291_To_Let.html,The film speaks of the difficulty faced by those majority of landless people fighting to get a house for rent at their cost and basic needs.,"Drama,International",Rated 4.7 out of 5 stars by 38 Amazon customers.,38,1,IMDb 7.9,1 h 35 min,2019,PG-13,/gp/video/detail/B08KWQ3THP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2308_Seethakaathi.html,"Seethakaathi is a story, that chronicles the journey of Ayya, a legendary stage performer. The film showcases how an artiste and his art are immortal.",Drama,Rated 3.7 out of 5 stars by 8 Amazon customers.,8,1,IMDb 6.9,2 h 52 min,2018,PG-13,/gp/video/detail/B07M6YRTJS/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2311_Unposted_4K_UHD__English_Subbed.html,"[Italian audio with English subtitles. English dubbed also available - search: Chiara Unposted Dubbed] Chiara Ferragni, the first fashion influencer in the world, reveals how the digital revolution has disrupted the worlds of business, communication, fashion, and culture, through a portrait in which she's the protagonist - both as a woman and as digital entrepreneur.",Documentary,Rated 4.2 out of 5 stars by 77 Amazon customers.,77,1,IMDb 4.2,1 h 28 min,2019,16+,/gp/video/detail/B08229819C/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
2312_Love_Shot.html,"Max, a hitman working in Los Angeles, meets one of his targets, Karen. When Max hears Karen sing, he feels compelled to spare her life. They fall in love, and Max realizes he needs one last job before they can leave town together.","Comedy,Drama",Rated 3.9 out of 5 stars by 31 Amazon customers.,31,1,IMDb 5.1,1 h 21 min,2019,16+,/gp/video/detail/B07L8K9F45/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2314_The_Neon_Dead.html,"A young woman hires paranormal exterminators to combat a monster infestation in her new home. But prodding into the house unleashes an ancient demon and his army of monsters, intent to possess any human they make contact with.",Horror,Rated 3 out of 5 stars by 47 Amazon customers.,47,1,IMDb 4.5,1 h 21 min,2017,16+,/gp/video/detail/B097CHN1NJ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2351_Cheel_Zadap.html,"Richa is a bank manager, bold and bindass girl. Gopi, an underworld don in Mumbai wants some money from Richa's bank. Somehow they make a deal for a bank robbery. After the robbery, two con artists try to outsmart each other and the police. Simultaneously, a film writer Rasik Ranjan is looking for a good story for his next project.","Suspense,Comedy,Action,International",,,1,IMDb 5.5,1 h 57 min,2019,16+,/gp/video/detail/B07Z6GFDB9/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2369_The_Middle_Distance.html,"In the wake of his estranged father's death, successful Los Angeles executive Neil Mercer (Ross Partridge, Stranger Things) travels to the Midwest for the first time in years to help sell the family home.",Drama,Rated 3.7 out of 5 stars by 110 Amazon customers.,110,1,IMDb 5.0,1 h 18 min,2015,13+,/gp/video/detail/B07GYP3FT1/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2402_Varun_Thakur_Vicky_This_Side_Varun_That_Side.html,Stand up comic Varun Thakur and his alter ego Vicky Malhotra go up against each other in this one of a kind stand up special.,"Comedy,Arts, Entertainment, and Culture,International",Rated 4 out of 5 stars by 21 Amazon customers.,21,1,IMDb 7.3,1 h 6 min,2017,R,/gp/video/detail/B06XZ19NBZ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2408_The_Improvisers_Something_From_Nothing.html,"The Improvisers feat. Kanan Gill, Abish Mathew, Kenny Sebastian and Kaneez Surka perform their first Improv Special; Something from Nothing. It's a completely improvised show where everything you see will be made up on the spot. Nothing rehearsed, nothing scripted. The show will incorporate music, theatre and comedy. It's interactive, it's fun and out of the ordinary-Have Suggestion? Will Improv!","Comedy,Arts, Entertainment, and Culture",Rated 4 out of 5 stars by 18 Amazon customers.,18,1,IMDb 4.9,51min,2018,16+,/gp/video/detail/B07CMHMW19/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2410_Kaafi_Filmy.html,"Angad Singh Ranyal is filmy, not the type to hold his belt buckle and dance at every Salman Khan song, rather the type who likes to watch their movie in peace. The stand-up special has observational humor and storytelling with a sprinkle of filmy-ness. Hopefully by the end of the show, you too will say- Angad, you are Kaafi Funny.","Arts, Entertainment, and Culture",Rated 3.7 out of 5 stars by 20 Amazon customers.,20,1,IMDb 7.4,53min,2019,16+,/gp/video/detail/B07LF6K5RX/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2411_Go_Straight_Take_Left.html,"Watch the mind blasting comedy duo Sumukhi Suresh and Naveen Richard slip in and out of 12 outrageous characters, in 6 absurd sketches, all in 1 dangerously funny hour of live sketch comedy! One second Naveen is playing tennis and the in next, Sumukhi is playing a mosquito. Heart patients and close minded individuals are not allowed on this ride.","Comedy,Arts, Entertainment, and Culture",Rated 4.4 out of 5 stars by 16 Amazon customers.,16,1,IMDb 6.7,53min,2018,R,/gp/video/detail/B07HDC11SW/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2414_Whoop.html,"Abish Mathew is the world's greatest stand-up comedian (*citation needed) and this is the world's greatest stand up special (*this definitely needs a citation). Every great punchline has a great set up! And in this one-hour special, we find out how Abish was set up to be a punchline his whole life.","Arts, Entertainment, and Culture",Rated 3.2 out of 5 stars by 15 Amazon customers.,15,1,IMDb 5.5,1 h 3 min,2018,R,/gp/video/detail/B07L62CCXC/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2444_Amazon_Presents_Paul_Weller_LIVE_at_The_Great_Escape.html,"Live from Brighton, UK, Amazon Front Row presents Paul Weller at Great Escape.  The award-winning and Multi-Platinum singer-songwriter performs songs from his new album Saturn's Patter, as well as classics songs.",Music Videos and Concerts,Rated 3.7 out of 5 stars by 9 Amazon customers.,9,1,IMDb 6.4,49min,2015,G,/gp/video/detail/B010N6ZE6A/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2464_Pailwaan_Malayalam.html,Pailwaan is an emotional roller coaster of a desi grown wrestler who realises the purpose of his life and goes about fulfilling it. A gripping narrative of a sports genre story with action & drama forms the crux of the movie Pailwaan.,"Drama,Sports,International,Action",Rated 3 out of 5 stars by 21 Amazon customers.,21,1,IMDb 6.2,2 h 43 min,2019,13+,/gp/video/detail/B07ZBP6GB3/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2466_Sye_Raa_Narasimha_Reddy_Malayalam.html,"This film is about the first revolt of any kind (1847) against the British Raj in India anchored by Uyyalawada Narasimha Reddy aka Lion of Renadu (A region in Rayalaseema- Andhra Pradesh), nickname with which he was fondly called by his followers.","Drama,Historical",Rated 3.9 out of 5 stars by 268 Amazon customers.,268,1,IMDb 7.2,2 h 49 min,2019,13+,/gp/video/detail/B08KWQGHBM/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
